tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;12;4000;TT;7;4000;0
;tTT1;80;4000;TT;7;4000;0
;tTT2;47;3000;TT;7;3000;0
;tTT3;26;3000;TT;7;3000;0
;tTT4;7;2000;TT;7;2000;0
;tTT5;2;2000;TT;7;2000;0
;tTT6;9;3000;TT;7;3000;0
;tTT7;20;2000;TT;7;2000;0
;tTT8;10;2000;TT;7;2000;0
;tTT9;17;4000;TT;7;4000;0
;tTT10;21;2000;TT;7;2000;0
;tTT11;1;4000;TT;7;4000;0
;tTT12;59;3000;TT;7;3000;0
;tTT13;3;4000;TT;7;4000;0
;tTT14;2;3000;TT;7;3000;0
;tTT15;40;4000;TT;7;4000;0
;tTT16;11;3000;TT;7;3000;0
;tTT17;9;3000;TT;7;3000;0
;tTT18;5;4000;TT;7;4000;0
;tTT19;35;4000;TT;7;4000;0
;tTT20;13;4000;TT;7;4000;0
;tTT21;13;4000;TT;7;4000;0
;tTT22;4;4000;TT;7;4000;0
;tTT23;17;4000;TT;7;4000;0
;tTT24;31;3000;TT;7;3000;0
;tTT25;13;2000;TT;7;2000;0
;tTT26;33;2000;TT;7;2000;0
;tTT27;12;2000;TT;7;2000;0
;tTT28;29;4000;TT;7;4000;0
;tTT29;58;4000;TT;7;4000;0
;tET11;648;4000;ET;0;1907;3
;tET8;170;4000;ET;0;1543;1
;tET12;31;4000;ET;0;1506;1
;tET17;42;4000;ET;1;1471;3
;tET18;3;4000;ET;1;1465;1
;tET0;77;3000;ET;1;1316;1
;tET15;125;4000;ET;2;1280;3
;tET13;61;3000;ET;2;1218;1
;tET6;14;3000;ET;2;1139;3
;tET3;12;3000;ET;2;1124;2
;tET1;32;2000;ET;3;998;1
;tET16;118;2000;ET;3;927;1
;tET10;3;2000;ET;4;925;2
;tET19;20;3000;ET;4;924;3
;tET9;16;2000;ET;4;661;1
;tET14;102;2000;ET;5;660;1
;tET4;38;2000;ET;5;561;3
;tET2;88;2000;ET;6;549;3
;tET5;78;2000;ET;6;547;1
;tET7;100;2000;ET;6;544;1
