tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;19;2000;TT;7;2000;0
;tTT1;45;2000;TT;7;2000;0
;tTT2;5;4000;TT;7;4000;0
;tTT3;3;2000;TT;7;2000;0
;tTT4;7;2000;TT;7;2000;0
;tTT5;5;2000;TT;7;2000;0
;tTT6;4;4000;TT;7;4000;0
;tTT7;8;3000;TT;7;3000;0
;tTT8;63;4000;TT;7;4000;0
;tTT9;5;3000;TT;7;3000;0
;tTT10;5;2000;TT;7;2000;0
;tTT11;8;2000;TT;7;2000;0
;tTT12;12;2000;TT;7;2000;0
;tTT13;20;2000;TT;7;2000;0
;tTT14;14;2000;TT;7;2000;0
;tTT15;15;3000;TT;7;3000;0
;tTT16;33;4000;TT;7;4000;0
;tTT17;5;3000;TT;7;3000;0
;tTT18;2;2000;TT;7;2000;0
;tTT19;60;4000;TT;7;4000;0
;tTT20;25;4000;TT;7;4000;0
;tTT21;79;3000;TT;7;3000;0
;tTT22;16;2000;TT;7;2000;0
;tTT23;14;2000;TT;7;2000;0
;tTT24;9;4000;TT;7;4000;0
;tTT25;39;3000;TT;7;3000;0
;tTT26;13;2000;TT;7;2000;0
;tTT27;1;4000;TT;7;4000;0
;tTT28;13;3000;TT;7;3000;0
;tTT29;19;2000;TT;7;2000;0
;tET10;73;4000;ET;0;1926;1
;tET9;135;4000;ET;0;1640;2
;tET5;180;3000;ET;0;1308;3
;tET0;77;4000;ET;0;1282;1
;tET12;40;3000;ET;1;1264;1
;tET11;41;3000;ET;1;1224;3
;tET13;156;4000;ET;1;1157;2
;tET18;119;3000;ET;1;1026;2
;tET16;46;4000;ET;1;1011;2
;tET17;16;3000;ET;3;985;2
;tET3;63;2000;ET;3;983;2
;tET14;217;3000;ET;4;973;1
;tET1;14;2000;ET;4;958;2
;tET4;1;2000;ET;4;943;2
;tET7;236;3000;ET;6;821;2
;tET6;77;2000;ET;6;661;2
;tET19;119;2000;ET;6;610;3
;tET2;13;2000;ET;6;563;2
;tET15;7;2000;ET;6;563;1
;tET8;103;2000;ET;6;551;3
