tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;13;4000;TT;7;4000;0
;tTT1;73;3000;TT;7;3000;0
;tTT2;25;4000;TT;7;4000;0
;tTT3;37;2000;TT;7;2000;0
;tTT4;118;4000;TT;7;4000;0
;tTT5;8;4000;TT;7;4000;0
;tTT6;23;2000;TT;7;2000;0
;tTT7;2;4000;TT;7;4000;0
;tTT8;25;3000;TT;7;3000;0
;tTT9;101;4000;TT;7;4000;0
;tTT10;31;2000;TT;7;2000;0
;tTT11;21;4000;TT;7;4000;0
;tTT12;11;2000;TT;7;2000;0
;tTT13;11;2000;TT;7;2000;0
;tTT14;107;4000;TT;7;4000;0
;tTT15;12;3000;TT;7;3000;0
;tTT16;19;2000;TT;7;2000;0
;tTT17;67;2000;TT;7;2000;0
;tTT18;156;2000;TT;7;2000;0
;tTT19;79;4000;TT;7;4000;0
;tTT20;72;4000;TT;7;4000;0
;tTT21;52;3000;TT;7;3000;0
;tTT22;10;2000;TT;7;2000;0
;tTT23;85;4000;TT;7;4000;0
;tTT24;133;2000;TT;7;2000;0
;tTT25;92;4000;TT;7;4000;0
;tTT26;70;3000;TT;7;3000;0
;tTT27;70;4000;TT;7;4000;0
;tTT28;52;3000;TT;7;3000;0
;tTT29;255;4000;TT;7;4000;0
;tET2;27;4000;ET;0;1948;2
;tET7;13;4000;ET;0;1711;1
;tET4;30;4000;ET;1;1668;3
;tET12;13;4000;ET;2;1647;1
;tET1;7;3000;ET;2;1454;1
;tET8;26;4000;ET;3;1387;1
;tET11;92;3000;ET;4;1354;3
;tET6;24;4000;ET;4;1328;1
;tET13;20;4000;ET;4;1303;1
;tET16;4;4000;ET;4;1286;1
;tET0;1;3000;ET;5;1251;2
;tET10;2;3000;ET;6;1245;3
;tET19;19;4000;ET;6;1237;2
;tET15;2;3000;ET;6;1031;2
;tET9;6;2000;ET;6;919;2
;tET3;22;3000;ET;6;785;3
;tET14;2;2000;ET;6;755;3
;tET18;9;2000;ET;6;751;1
;tET5;15;2000;ET;6;718;1
;tET17;2;2000;ET;6;628;2
