tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;44;3000;TT;7;3000;0
;tTT1;6;4000;TT;7;4000;0
;tTT2;2;4000;TT;7;4000;0
;tTT3;18;2000;TT;7;2000;0
;tTT4;27;2000;TT;7;2000;0
;tTT5;9;3000;TT;7;3000;0
;tTT6;15;2000;TT;7;2000;0
;tTT7;80;4000;TT;7;4000;0
;tTT8;2;2000;TT;7;2000;0
;tTT9;6;4000;TT;7;4000;0
;tTT10;32;3000;TT;7;3000;0
;tTT11;5;3000;TT;7;3000;0
;tTT12;41;3000;TT;7;3000;0
;tTT13;5;4000;TT;7;4000;0
;tTT14;2;3000;TT;7;3000;0
;tTT15;4;2000;TT;7;2000;0
;tTT16;29;4000;TT;7;4000;0
;tTT17;21;3000;TT;7;3000;0
;tTT18;33;3000;TT;7;3000;0
;tTT19;7;3000;TT;7;3000;0
;tTT20;35;3000;TT;7;3000;0
;tTT21;32;4000;TT;7;4000;0
;tTT22;22;2000;TT;7;2000;0
;tTT23;26;3000;TT;7;3000;0
;tTT24;19;2000;TT;7;2000;0
;tTT25;30;4000;TT;7;4000;0
;tTT26;24;4000;TT;7;4000;0
;tTT27;22;4000;TT;7;4000;0
;tTT28;1;2000;TT;7;2000;0
;tTT29;32;4000;TT;7;4000;0
;tET2;79;4000;ET;0;1885;3
;tET4;1;4000;ET;0;1740;2
;tET6;54;4000;ET;0;1727;1
;tET3;43;4000;ET;1;1650;3
;tET18;76;4000;ET;1;1481;1
;tET14;19;4000;ET;2;1400;2
;tET9;141;4000;ET;2;1339;1
;tET10;79;3000;ET;3;1314;2
;tET1;34;4000;ET;3;1276;1
;tET12;51;4000;ET;3;1264;2
;tET7;105;3000;ET;3;1183;3
;tET11;133;4000;ET;3;1065;1
;tET16;56;3000;ET;4;1011;2
;tET5;3;2000;ET;4;990;3
;tET19;8;3000;ET;4;822;3
;tET17;41;2000;ET;4;800;3
;tET0;35;2000;ET;5;790;3
;tET8;8;2000;ET;6;640;2
;tET15;34;2000;ET;6;581;1
;tET13;5;2000;ET;6;526;1
