tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;9;4000;TT;7;4000;0
;tTT1;12;2000;TT;7;2000;0
;tTT2;8;3000;TT;7;3000;0
;tTT3;44;2000;TT;7;2000;0
;tTT4;36;2000;TT;7;2000;0
;tTT5;51;3000;TT;7;3000;0
;tTT6;6;3000;TT;7;3000;0
;tTT7;13;2000;TT;7;2000;0
;tTT8;49;3000;TT;7;3000;0
;tTT9;14;4000;TT;7;4000;0
;tTT10;2;2000;TT;7;2000;0
;tTT11;52;4000;TT;7;4000;0
;tTT12;19;4000;TT;7;4000;0
;tTT13;7;4000;TT;7;4000;0
;tTT14;8;2000;TT;7;2000;0
;tTT15;5;4000;TT;7;4000;0
;tTT16;9;2000;TT;7;2000;0
;tTT17;9;3000;TT;7;3000;0
;tTT18;95;3000;TT;7;3000;0
;tTT19;27;3000;TT;7;3000;0
;tTT20;2;4000;TT;7;4000;0
;tTT21;2;3000;TT;7;3000;0
;tTT22;60;3000;TT;7;3000;0
;tTT23;3;2000;TT;7;2000;0
;tTT24;6;3000;TT;7;3000;0
;tTT25;4;3000;TT;7;3000;0
;tTT26;6;2000;TT;7;2000;0
;tTT27;1;4000;TT;7;4000;0
;tTT28;17;4000;TT;7;4000;0
;tTT29;5;3000;TT;7;3000;0
;tET4;88;4000;ET;0;1983;2
;tET11;5;4000;ET;1;1978;2
;tET18;68;4000;ET;1;1917;2
;tET1;149;4000;ET;2;1776;3
;tET17;6;3000;ET;2;1497;2
;tET0;32;4000;ET;2;1458;3
;tET14;3;3000;ET;2;1232;3
;tET5;158;4000;ET;2;1203;1
;tET6;80;3000;ET;3;1133;1
;tET9;43;2000;ET;3;973;2
;tET16;47;3000;ET;4;971;2
;tET15;2;2000;ET;4;948;3
;tET13;5;3000;ET;5;921;2
;tET3;31;2000;ET;5;919;1
;tET19;30;2000;ET;5;864;2
;tET2;89;3000;ET;5;849;1
;tET12;16;2000;ET;5;777;2
;tET8;17;3000;ET;5;773;1
;tET7;64;3000;ET;6;769;1
;tET10;29;2000;ET;6;575;1
