tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;11;3000;TT;7;3000;0
;tTT1;59;4000;TT;7;4000;0
;tTT2;8;3000;TT;7;3000;0
;tTT3;32;3000;TT;7;3000;0
;tTT4;140;4000;TT;7;4000;0
;tTT5;15;2000;TT;7;2000;0
;tTT6;11;3000;TT;7;3000;0
;tTT7;20;2000;TT;7;2000;0
;tTT8;8;3000;TT;7;3000;0
;tTT9;54;4000;TT;7;4000;0
;tTT10;28;4000;TT;7;4000;0
;tTT11;8;3000;TT;7;3000;0
;tTT12;19;4000;TT;7;4000;0
;tTT13;4;3000;TT;7;3000;0
;tTT14;6;2000;TT;7;2000;0
;tTT15;2;3000;TT;7;3000;0
;tTT16;10;3000;TT;7;3000;0
;tTT17;26;4000;TT;7;4000;0
;tTT18;23;3000;TT;7;3000;0
;tTT19;19;4000;TT;7;4000;0
;tTT20;13;3000;TT;7;3000;0
;tTT21;7;2000;TT;7;2000;0
;tTT22;44;3000;TT;7;3000;0
;tTT23;9;3000;TT;7;3000;0
;tTT24;6;2000;TT;7;2000;0
;tTT25;17;4000;TT;7;4000;0
;tTT26;12;3000;TT;7;3000;0
;tTT27;21;2000;TT;7;2000;0
;tTT28;26;3000;TT;7;3000;0
;tTT29;9;2000;TT;7;2000;0
;tET18;16;4000;ET;0;1792;2
;tET14;10;4000;ET;0;1665;2
;tET3;14;4000;ET;1;1654;1
;tET9;21;4000;ET;2;1458;3
;tET5;1;3000;ET;2;1389;3
;tET16;8;3000;ET;2;1363;2
;tET2;12;4000;ET;2;1304;3
;tET8;35;3000;ET;2;1224;3
;tET19;40;4000;ET;3;1209;1
;tET13;2;3000;ET;3;1129;2
;tET1;1;3000;ET;3;1122;1
;tET15;17;4000;ET;3;1103;3
;tET11;17;4000;ET;4;1061;2
;tET7;20;3000;ET;4;1054;2
;tET12;14;2000;ET;4;988;1
;tET10;9;3000;ET;4;914;3
;tET6;32;2000;ET;5;670;3
;tET0;4;2000;ET;5;603;3
;tET4;4;2000;ET;5;556;1
;tET17;30;2000;ET;5;514;3
