tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;27;3000;TT;7;3000;0
;tTT1;239;4000;TT;7;4000;0
;tTT2;9;3000;TT;7;3000;0
;tTT3;19;2000;TT;7;2000;0
;tTT4;75;3000;TT;7;3000;0
;tTT5;3;2000;TT;7;2000;0
;tTT6;27;4000;TT;7;4000;0
;tTT7;6;3000;TT;7;3000;0
;tTT8;42;2000;TT;7;2000;0
;tTT9;3;3000;TT;7;3000;0
;tTT10;71;3000;TT;7;3000;0
;tTT11;74;4000;TT;7;4000;0
;tTT12;34;3000;TT;7;3000;0
;tTT13;18;2000;TT;7;2000;0
;tTT14;108;3000;TT;7;3000;0
;tTT15;55;4000;TT;7;4000;0
;tTT16;1;3000;TT;7;3000;0
;tTT17;78;4000;TT;7;4000;0
;tTT18;9;3000;TT;7;3000;0
;tTT19;28;3000;TT;7;3000;0
;tTT20;41;2000;TT;7;2000;0
;tTT21;17;3000;TT;7;3000;0
;tTT22;45;2000;TT;7;2000;0
;tTT23;10;2000;TT;7;2000;0
;tTT24;17;3000;TT;7;3000;0
;tTT25;105;4000;TT;7;4000;0
;tTT26;24;2000;TT;7;2000;0
;tTT27;33;4000;TT;7;4000;0
;tTT28;22;4000;TT;7;4000;0
;tTT29;22;2000;TT;7;2000;0
;tET12;30;4000;ET;0;1964;1
;tET17;47;4000;ET;0;1647;1
;tET1;173;4000;ET;0;1615;1
;tET5;95;4000;ET;1;1502;1
;tET16;56;3000;ET;1;1461;1
;tET6;83;3000;ET;1;1203;1
;tET2;176;3000;ET;1;1170;3
;tET8;48;4000;ET;2;1123;1
;tET15;4;2000;ET;2;965;3
;tET3;67;3000;ET;2;918;3
;tET4;79;2000;ET;3;911;3
;tET11;111;2000;ET;3;866;3
;tET18;220;3000;ET;4;837;2
;tET0;71;3000;ET;5;806;1
;tET9;71;3000;ET;5;797;3
;tET19;4;2000;ET;6;757;3
;tET7;81;2000;ET;6;756;3
;tET13;11;2000;ET;6;653;3
;tET14;18;2000;ET;6;637;1
;tET10;6;2000;ET;6;526;1
