tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;1;4000;TT;7;4000;0
;tTT1;7;4000;TT;7;4000;0
;tTT2;4;3000;TT;7;3000;0
;tTT3;11;3000;TT;7;3000;0
;tTT4;36;4000;TT;7;4000;0
;tTT5;10;2000;TT;7;2000;0
;tTT6;2;3000;TT;7;3000;0
;tTT7;14;3000;TT;7;3000;0
;tTT8;8;4000;TT;7;4000;0
;tTT9;26;3000;TT;7;3000;0
;tTT10;14;4000;TT;7;4000;0
;tTT11;1;4000;TT;7;4000;0
;tTT12;7;3000;TT;7;3000;0
;tTT13;1;2000;TT;7;2000;0
;tTT14;33;2000;TT;7;2000;0
;tTT15;3;4000;TT;7;4000;0
;tTT16;9;4000;TT;7;4000;0
;tTT17;44;4000;TT;7;4000;0
;tTT18;11;2000;TT;7;2000;0
;tTT19;3;2000;TT;7;2000;0
;tTT20;1;2000;TT;7;2000;0
;tTT21;2;3000;TT;7;3000;0
;tTT22;4;4000;TT;7;4000;0
;tTT23;6;4000;TT;7;4000;0
;tTT24;2;3000;TT;7;3000;0
;tTT25;5;3000;TT;7;3000;0
;tTT26;1;2000;TT;7;2000;0
;tTT27;44;4000;TT;7;4000;0
;tTT28;11;3000;TT;7;3000;0
;tTT29;10;3000;TT;7;3000;0
;tET3;7;4000;ET;0;1825;2
;tET6;22;4000;ET;0;1645;3
;tET11;72;4000;ET;0;1633;2
;tET12;21;4000;ET;0;1582;2
;tET14;326;4000;ET;1;1483;2
;tET10;213;4000;ET;1;1481;2
;tET0;179;3000;ET;3;1326;2
;tET5;181;3000;ET;4;1323;1
;tET2;63;3000;ET;4;1303;1
;tET17;123;3000;ET;4;1295;2
;tET15;226;4000;ET;5;1168;2
;tET7;10;3000;ET;5;1040;3
;tET16;2;4000;ET;5;1016;2
;tET8;97;2000;ET;5;993;3
;tET18;9;2000;ET;5;902;3
;tET1;196;3000;ET;5;840;1
;tET4;43;2000;ET;6;770;1
;tET13;22;2000;ET;6;759;1
;tET9;13;2000;ET;6;687;2
;tET19;78;2000;ET;6;666;1
