tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;46;2000;TT;7;2000;0
;tTT1;6;2000;TT;7;2000;0
;tTT2;1;3000;TT;7;3000;0
;tTT3;5;4000;TT;7;4000;0
;tTT4;55;3000;TT;7;3000;0
;tTT5;1;4000;TT;7;4000;0
;tTT6;12;3000;TT;7;3000;0
;tTT7;4;2000;TT;7;2000;0
;tTT8;6;3000;TT;7;3000;0
;tTT9;4;2000;TT;7;2000;0
;tTT10;7;4000;TT;7;4000;0
;tTT11;2;2000;TT;7;2000;0
;tTT12;1;2000;TT;7;2000;0
;tTT13;1;2000;TT;7;2000;0
;tTT14;32;3000;TT;7;3000;0
;tTT15;1;2000;TT;7;2000;0
;tTT16;12;4000;TT;7;4000;0
;tTT17;19;4000;TT;7;4000;0
;tTT18;3;2000;TT;7;2000;0
;tTT19;3;3000;TT;7;3000;0
;tTT20;2;2000;TT;7;2000;0
;tTT21;6;3000;TT;7;3000;0
;tTT22;1;2000;TT;7;2000;0
;tTT23;2;3000;TT;7;3000;0
;tTT24;16;3000;TT;7;3000;0
;tTT25;11;4000;TT;7;4000;0
;tTT26;3;3000;TT;7;3000;0
;tTT27;15;2000;TT;7;2000;0
;tTT28;9;3000;TT;7;3000;0
;tTT29;2;4000;TT;7;4000;0
;tET12;4;4000;ET;0;1979;3
;tET10;18;4000;ET;0;1835;3
;tET16;19;4000;ET;1;1292;1
;tET2;11;4000;ET;1;1034;2
;tET3;2;3000;ET;2;990;3
;tET5;6;2000;ET;2;981;3
;tET1;17;2000;ET;2;959;2
;tET17;1;2000;ET;2;959;1
;tET19;2;3000;ET;3;943;1
;tET18;8;2000;ET;3;868;3
;tET13;1;2000;ET;3;836;1
;tET8;28;2000;ET;3;782;2
;tET6;21;2000;ET;3;766;3
;tET14;6;2000;ET;5;733;1
;tET11;16;2000;ET;5;726;2
;tET15;25;2000;ET;5;708;2
;tET7;15;2000;ET;6;662;2
;tET9;6;2000;ET;6;620;1
;tET0;25;2000;ET;6;555;1
;tET4;5;2000;ET;6;523;1
