tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;90;3000;TT;7;3000;0
;tTT1;25;4000;TT;7;4000;0
;tTT2;2;2000;TT;7;2000;0
;tTT3;50;3000;TT;7;3000;0
;tTT4;6;3000;TT;7;3000;0
;tTT5;27;3000;TT;7;3000;0
;tTT6;4;4000;TT;7;4000;0
;tTT7;66;4000;TT;7;4000;0
;tTT8;15;3000;TT;7;3000;0
;tTT9;2;3000;TT;7;3000;0
;tTT10;3;2000;TT;7;2000;0
;tTT11;14;2000;TT;7;2000;0
;tTT12;61;3000;TT;7;3000;0
;tTT13;41;2000;TT;7;2000;0
;tTT14;69;4000;TT;7;4000;0
;tTT15;8;2000;TT;7;2000;0
;tTT16;50;3000;TT;7;3000;0
;tTT17;48;2000;TT;7;2000;0
;tTT18;31;2000;TT;7;2000;0
;tTT19;2;3000;TT;7;3000;0
;tTT20;12;2000;TT;7;2000;0
;tTT21;52;3000;TT;7;3000;0
;tTT22;8;3000;TT;7;3000;0
;tTT23;58;4000;TT;7;4000;0
;tTT24;36;3000;TT;7;3000;0
;tTT25;31;2000;TT;7;2000;0
;tTT26;9;3000;TT;7;3000;0
;tTT27;34;4000;TT;7;4000;0
;tTT28;21;4000;TT;7;4000;0
;tTT29;19;3000;TT;7;3000;0
;tET15;22;4000;ET;0;1996;3
;tET11;28;4000;ET;1;1876;2
;tET0;15;4000;ET;1;1764;2
;tET12;34;4000;ET;2;1623;2
;tET3;15;3000;ET;2;1493;2
;tET19;3;3000;ET;2;1230;3
;tET2;34;3000;ET;2;1182;2
;tET18;9;4000;ET;2;1135;1
;tET13;6;3000;ET;3;1128;2
;tET6;5;3000;ET;3;1007;2
;tET9;22;3000;ET;3;970;3
;tET16;3;2000;ET;4;876;2
;tET10;26;2000;ET;5;828;3
;tET8;8;2000;ET;5;813;3
;tET14;8;3000;ET;5;807;1
;tET4;23;3000;ET;6;756;1
;tET7;8;2000;ET;6;676;2
;tET1;16;2000;ET;6;629;3
;tET5;5;2000;ET;6;592;2
;tET17;11;2000;ET;6;552;3
