tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;1;4000;TT;7;4000;0
;tTT1;13;4000;TT;7;4000;0
;tTT2;40;2000;TT;7;2000;0
;tTT3;15;3000;TT;7;3000;0
;tTT4;1;4000;TT;7;4000;0
;tTT5;2;4000;TT;7;4000;0
;tTT6;43;2000;TT;7;2000;0
;tTT7;18;2000;TT;7;2000;0
;tTT8;18;4000;TT;7;4000;0
;tTT9;14;2000;TT;7;2000;0
;tTT10;3;2000;TT;7;2000;0
;tTT11;11;2000;TT;7;2000;0
;tTT12;44;4000;TT;7;4000;0
;tTT13;51;2000;TT;7;2000;0
;tTT14;20;3000;TT;7;3000;0
;tTT15;28;2000;TT;7;2000;0
;tTT16;19;4000;TT;7;4000;0
;tTT17;17;4000;TT;7;4000;0
;tTT18;41;2000;TT;7;2000;0
;tTT19;29;4000;TT;7;4000;0
;tTT20;12;2000;TT;7;2000;0
;tTT21;9;2000;TT;7;2000;0
;tTT22;8;2000;TT;7;2000;0
;tTT23;91;3000;TT;7;3000;0
;tTT24;39;4000;TT;7;4000;0
;tTT25;91;3000;TT;7;3000;0
;tTT26;10;4000;TT;7;4000;0
;tTT27;44;2000;TT;7;2000;0
;tTT28;67;3000;TT;7;3000;0
;tTT29;6;2000;TT;7;2000;0
;tET9;218;4000;ET;0;1950;3
;tET7;35;4000;ET;1;1943;1
;tET18;220;4000;ET;1;1903;3
;tET4;120;4000;ET;1;1753;3
;tET13;32;3000;ET;1;1456;3
;tET3;77;3000;ET;1;1406;2
;tET0;23;3000;ET;2;1374;2
;tET2;83;3000;ET;2;1364;3
;tET11;33;3000;ET;3;1240;1
;tET6;110;4000;ET;4;1206;2
;tET16;22;4000;ET;4;1184;3
;tET14;7;4000;ET;5;1116;3
;tET15;57;3000;ET;5;1112;1
;tET12;8;4000;ET;5;1072;2
;tET5;66;3000;ET;5;1061;1
;tET19;52;4000;ET;5;1023;3
;tET17;41;4000;ET;6;1016;2
;tET10;49;3000;ET;6;836;3
;tET1;81;2000;ET;6;756;2
;tET8;29;2000;ET;6;698;3
