tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;12;3000;TT;7;3000;0
;tTT1;67;3000;TT;7;3000;0
;tTT2;23;2000;TT;7;2000;0
;tTT3;20;3000;TT;7;3000;0
;tTT4;24;2000;TT;7;2000;0
;tTT5;3;4000;TT;7;4000;0
;tTT6;60;4000;TT;7;4000;0
;tTT7;43;4000;TT;7;4000;0
;tTT8;21;3000;TT;7;3000;0
;tTT9;41;2000;TT;7;2000;0
;tTT10;20;4000;TT;7;4000;0
;tTT11;3;3000;TT;7;3000;0
;tTT12;66;3000;TT;7;3000;0
;tTT13;23;4000;TT;7;4000;0
;tTT14;10;2000;TT;7;2000;0
;tTT15;5;2000;TT;7;2000;0
;tTT16;38;3000;TT;7;3000;0
;tTT17;102;4000;TT;7;4000;0
;tTT18;1;2000;TT;7;2000;0
;tTT19;81;4000;TT;7;4000;0
;tTT20;32;3000;TT;7;3000;0
;tTT21;3;3000;TT;7;3000;0
;tTT22;8;2000;TT;7;2000;0
;tTT23;61;2000;TT;7;2000;0
;tTT24;30;2000;TT;7;2000;0
;tTT25;6;2000;TT;7;2000;0
;tTT26;31;2000;TT;7;2000;0
;tTT27;9;3000;TT;7;3000;0
;tTT28;2;2000;TT;7;2000;0
;tTT29;24;2000;TT;7;2000;0
;tET3;36;4000;ET;0;1930;3
;tET2;61;4000;ET;0;1915;1
;tET19;184;4000;ET;0;1424;2
;tET9;89;3000;ET;1;1421;2
;tET18;84;3000;ET;1;1404;1
;tET16;80;3000;ET;1;1390;1
;tET11;16;3000;ET;2;1298;3
;tET8;117;4000;ET;2;1191;1
;tET0;17;3000;ET;2;1156;3
;tET5;11;4000;ET;2;1112;2
;tET10;37;4000;ET;2;1081;3
;tET4;11;3000;ET;2;1030;3
;tET15;25;3000;ET;3;1017;3
;tET1;9;3000;ET;4;920;2
;tET6;135;2000;ET;4;912;1
;tET13;23;3000;ET;4;870;3
;tET17;40;2000;ET;5;869;1
;tET14;104;2000;ET;5;783;3
;tET7;41;2000;ET;6;558;2
;tET12;27;2000;ET;6;519;1
