tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;3;4000;TT;7;4000;0
;tTT1;9;2000;TT;7;2000;0
;tTT2;12;4000;TT;7;4000;0
;tTT3;4;3000;TT;7;3000;0
;tTT4;14;3000;TT;7;3000;0
;tTT5;31;4000;TT;7;4000;0
;tTT6;3;3000;TT;7;3000;0
;tTT7;2;3000;TT;7;3000;0
;tTT8;2;3000;TT;7;3000;0
;tTT9;6;2000;TT;7;2000;0
;tTT10;2;2000;TT;7;2000;0
;tTT11;14;3000;TT;7;3000;0
;tTT12;9;4000;TT;7;4000;0
;tTT13;12;3000;TT;7;3000;0
;tTT14;11;4000;TT;7;4000;0
;tTT15;30;3000;TT;7;3000;0
;tTT16;1;4000;TT;7;4000;0
;tTT17;10;2000;TT;7;2000;0
;tTT18;12;4000;TT;7;4000;0
;tTT19;10;3000;TT;7;3000;0
;tTT20;11;2000;TT;7;2000;0
;tTT21;22;3000;TT;7;3000;0
;tTT22;8;4000;TT;7;4000;0
;tTT23;5;2000;TT;7;2000;0
;tTT24;19;3000;TT;7;3000;0
;tTT25;10;3000;TT;7;3000;0
;tTT26;4;3000;TT;7;3000;0
;tTT27;9;2000;TT;7;2000;0
;tTT28;8;3000;TT;7;3000;0
;tTT29;23;4000;TT;7;4000;0
;tET3;32;4000;ET;0;1968;1
;tET8;236;4000;ET;0;1853;2
;tET10;18;4000;ET;0;1629;2
;tET14;28;4000;ET;1;1544;1
;tET9;45;4000;ET;1;1543;2
;tET16;28;4000;ET;2;1519;1
;tET12;11;3000;ET;3;1498;2
;tET1;58;3000;ET;3;1431;3
;tET18;116;4000;ET;3;1382;3
;tET19;49;4000;ET;3;1375;2
;tET11;6;3000;ET;3;1132;3
;tET4;33;4000;ET;4;1009;3
;tET17;10;3000;ET;4;958;1
;tET5;165;3000;ET;4;925;3
;tET0;64;3000;ET;4;897;2
;tET2;10;2000;ET;5;881;1
;tET13;31;2000;ET;5;751;1
;tET7;33;2000;ET;5;638;2
;tET6;8;2000;ET;6;607;2
;tET15;24;2000;ET;6;580;1
