tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;2;2000;TT;7;2000;0
;tTT1;10;3000;TT;7;3000;0
;tTT2;8;4000;TT;7;4000;0
;tTT3;13;4000;TT;7;4000;0
;tTT4;4;2000;TT;7;2000;0
;tTT5;30;4000;TT;7;4000;0
;tTT6;2;3000;TT;7;3000;0
;tTT7;29;3000;TT;7;3000;0
;tTT8;10;2000;TT;7;2000;0
;tTT9;5;2000;TT;7;2000;0
;tTT10;5;3000;TT;7;3000;0
;tTT11;47;4000;TT;7;4000;0
;tTT12;12;2000;TT;7;2000;0
;tTT13;9;3000;TT;7;3000;0
;tTT14;5;3000;TT;7;3000;0
;tTT15;1;4000;TT;7;4000;0
;tTT16;9;3000;TT;7;3000;0
;tTT17;2;2000;TT;7;2000;0
;tTT18;4;3000;TT;7;3000;0
;tTT19;2;2000;TT;7;2000;0
;tTT20;4;4000;TT;7;4000;0
;tTT21;5;3000;TT;7;3000;0
;tTT22;25;3000;TT;7;3000;0
;tTT23;16;4000;TT;7;4000;0
;tTT24;6;2000;TT;7;2000;0
;tTT25;1;2000;TT;7;2000;0
;tTT26;11;2000;TT;7;2000;0
;tTT27;16;2000;TT;7;2000;0
;tTT28;28;4000;TT;7;4000;0
;tTT29;1;2000;TT;7;2000;0
;tET9;56;4000;ET;0;1867;3
;tET14;12;4000;ET;0;1755;2
;tET19;164;4000;ET;0;1531;2
;tET8;38;4000;ET;0;1524;2
;tET13;74;3000;ET;0;1497;3
;tET4;8;3000;ET;0;1480;1
;tET3;60;4000;ET;1;1451;3
;tET17;31;3000;ET;1;1421;2
;tET2;85;3000;ET;1;1411;2
;tET6;20;4000;ET;2;1372;1
;tET15;23;3000;ET;3;1263;1
;tET5;63;4000;ET;3;1187;1
;tET0;57;3000;ET;4;1047;1
;tET18;47;3000;ET;4;998;3
;tET1;32;2000;ET;4;920;3
;tET10;74;2000;ET;4;884;2
;tET12;18;2000;ET;5;864;1
;tET11;15;2000;ET;5;812;2
;tET7;43;2000;ET;5;773;1
;tET16;1;2000;ET;5;701;1
