tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;2;2000;TT;7;2000;0
;tTT1;42;3000;TT;7;3000;0
;tTT2;10;4000;TT;7;4000;0
;tTT3;4;3000;TT;7;3000;0
;tTT4;4;2000;TT;7;2000;0
;tTT5;5;4000;TT;7;4000;0
;tTT6;4;3000;TT;7;3000;0
;tTT7;11;3000;TT;7;3000;0
;tTT8;7;4000;TT;7;4000;0
;tTT9;7;3000;TT;7;3000;0
;tTT10;10;3000;TT;7;3000;0
;tTT11;70;4000;TT;7;4000;0
;tTT12;1;2000;TT;7;2000;0
;tTT13;7;4000;TT;7;4000;0
;tTT14;12;3000;TT;7;3000;0
;tTT15;9;4000;TT;7;4000;0
;tTT16;20;3000;TT;7;3000;0
;tTT17;2;4000;TT;7;4000;0
;tTT18;1;4000;TT;7;4000;0
;tTT19;4;2000;TT;7;2000;0
;tTT20;4;3000;TT;7;3000;0
;tTT21;20;3000;TT;7;3000;0
;tTT22;22;4000;TT;7;4000;0
;tTT23;2;4000;TT;7;4000;0
;tTT24;6;4000;TT;7;4000;0
;tTT25;6;2000;TT;7;2000;0
;tTT26;18;3000;TT;7;3000;0
;tTT27;4;4000;TT;7;4000;0
;tTT28;1;4000;TT;7;4000;0
;tTT29;34;4000;TT;7;4000;0
;tET16;3;4000;ET;0;1949;3
;tET1;138;4000;ET;0;1873;1
;tET15;48;4000;ET;0;1720;2
;tET9;43;3000;ET;0;1364;1
;tET3;41;3000;ET;0;1362;3
;tET0;36;4000;ET;1;1332;2
;tET2;4;3000;ET;1;1320;3
;tET19;59;4000;ET;1;1253;2
;tET18;7;4000;ET;2;1217;1
;tET12;106;4000;ET;2;1165;3
;tET5;46;3000;ET;2;1007;2
;tET17;97;3000;ET;3;940;1
;tET6;27;2000;ET;3;911;2
;tET10;38;3000;ET;4;846;3
;tET13;17;2000;ET;5;810;2
;tET11;9;3000;ET;5;809;2
;tET4;22;2000;ET;5;783;1
;tET14;52;2000;ET;5;767;2
;tET8;40;2000;ET;6;671;1
;tET7;67;2000;ET;6;575;3
