tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;60;2000;TT;7;2000;0
;tTT1;128;4000;TT;7;4000;0
;tTT2;27;3000;TT;7;3000;0
;tTT3;22;2000;TT;7;2000;0
;tTT4;45;3000;TT;7;3000;0
;tTT5;30;3000;TT;7;3000;0
;tTT6;21;2000;TT;7;2000;0
;tTT7;8;2000;TT;7;2000;0
;tTT8;150;4000;TT;7;4000;0
;tTT9;11;2000;TT;7;2000;0
;tTT10;55;2000;TT;7;2000;0
;tTT11;43;2000;TT;7;2000;0
;tTT12;63;4000;TT;7;4000;0
;tTT13;35;4000;TT;7;4000;0
;tTT14;36;3000;TT;7;3000;0
;tTT15;34;3000;TT;7;3000;0
;tTT16;48;4000;TT;7;4000;0
;tTT17;43;3000;TT;7;3000;0
;tTT18;5;2000;TT;7;2000;0
;tTT19;6;3000;TT;7;3000;0
;tTT20;59;3000;TT;7;3000;0
;tTT21;52;3000;TT;7;3000;0
;tTT22;10;3000;TT;7;3000;0
;tTT23;30;4000;TT;7;4000;0
;tTT24;80;3000;TT;7;3000;0
;tTT25;16;4000;TT;7;4000;0
;tTT26;78;3000;TT;7;3000;0
;tTT27;7;2000;TT;7;2000;0
;tTT28;11;3000;TT;7;3000;0
;tTT29;7;4000;TT;7;4000;0
;tET19;32;4000;ET;0;1915;2
;tET5;140;4000;ET;1;1644;2
;tET3;48;4000;ET;1;1574;3
;tET18;41;4000;ET;1;1390;1
;tET14;6;3000;ET;2;1379;2
;tET17;67;4000;ET;2;1297;3
;tET11;128;4000;ET;3;1077;3
;tET4;66;4000;ET;3;1068;3
;tET13;56;3000;ET;3;1064;3
;tET2;52;3000;ET;3;1055;2
;tET12;61;3000;ET;4;1054;1
;tET10;56;2000;ET;4;962;3
;tET8;10;3000;ET;5;832;1
;tET0;58;3000;ET;5;799;1
;tET6;122;2000;ET;5;796;3
;tET1;1;3000;ET;5;795;3
;tET7;92;2000;ET;6;765;1
;tET15;74;2000;ET;6;699;3
;tET9;36;2000;ET;6;583;1
;tET16;6;2000;ET;6;565;3
