tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;14;3000;TT;7;3000;0
;tTT1;10;2000;TT;7;2000;0
;tTT2;40;3000;TT;7;3000;0
;tTT3;124;4000;TT;7;4000;0
;tTT4;39;4000;TT;7;4000;0
;tTT5;31;3000;TT;7;3000;0
;tTT6;60;3000;TT;7;3000;0
;tTT7;20;4000;TT;7;4000;0
;tTT8;27;2000;TT;7;2000;0
;tTT9;32;2000;TT;7;2000;0
;tTT10;13;3000;TT;7;3000;0
;tTT11;44;4000;TT;7;4000;0
;tTT12;4;2000;TT;7;2000;0
;tTT13;11;3000;TT;7;3000;0
;tTT14;43;3000;TT;7;3000;0
;tTT15;10;2000;TT;7;2000;0
;tTT16;38;2000;TT;7;2000;0
;tTT17;20;3000;TT;7;3000;0
;tTT18;19;3000;TT;7;3000;0
;tTT19;65;3000;TT;7;3000;0
;tTT20;4;3000;TT;7;3000;0
;tTT21;112;3000;TT;7;3000;0
;tTT22;31;3000;TT;7;3000;0
;tTT23;75;4000;TT;7;4000;0
;tTT24;22;3000;TT;7;3000;0
;tTT25;10;2000;TT;7;2000;0
;tTT26;138;4000;TT;7;4000;0
;tTT27;11;2000;TT;7;2000;0
;tTT28;25;4000;TT;7;4000;0
;tTT29;169;3000;TT;7;3000;0
;tET13;150;4000;ET;0;1784;2
;tET5;151;4000;ET;1;1782;2
;tET19;150;4000;ET;1;1600;2
;tET0;7;3000;ET;1;1494;1
;tET1;8;3000;ET;1;1419;2
;tET9;3;3000;ET;2;1375;2
;tET7;3;3000;ET;3;1345;2
;tET12;56;4000;ET;3;1217;3
;tET2;52;3000;ET;3;1174;2
;tET16;240;4000;ET;4;1142;2
;tET18;107;4000;ET;4;1136;1
;tET6;3;3000;ET;4;1047;1
;tET11;218;3000;ET;4;1041;2
;tET17;17;2000;ET;4;986;1
;tET10;22;3000;ET;5;912;1
;tET15;9;3000;ET;5;899;1
;tET3;25;3000;ET;5;882;2
;tET8;31;2000;ET;6;859;2
;tET4;29;2000;ET;6;783;2
;tET14;70;2000;ET;6;689;1
