tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;16;3000;TT;7;3000;0
;tTT1;14;3000;TT;7;3000;0
;tTT2;22;4000;TT;7;4000;0
;tTT3;101;3000;TT;7;3000;0
;tTT4;16;2000;TT;7;2000;0
;tTT5;20;2000;TT;7;2000;0
;tTT6;31;3000;TT;7;3000;0
;tTT7;55;3000;TT;7;3000;0
;tTT8;107;4000;TT;7;4000;0
;tTT9;24;4000;TT;7;4000;0
;tTT10;16;4000;TT;7;4000;0
;tTT11;1;2000;TT;7;2000;0
;tTT12;72;3000;TT;7;3000;0
;tTT13;11;3000;TT;7;3000;0
;tTT14;19;3000;TT;7;3000;0
;tTT15;93;2000;TT;7;2000;0
;tTT16;19;3000;TT;7;3000;0
;tTT17;35;4000;TT;7;4000;0
;tTT18;56;4000;TT;7;4000;0
;tTT19;7;2000;TT;7;2000;0
;tTT20;71;4000;TT;7;4000;0
;tTT21;45;3000;TT;7;3000;0
;tTT22;21;4000;TT;7;4000;0
;tTT23;84;4000;TT;7;4000;0
;tTT24;63;3000;TT;7;3000;0
;tTT25;32;2000;TT;7;2000;0
;tTT26;51;2000;TT;7;2000;0
;tTT27;1;4000;TT;7;4000;0
;tTT28;140;4000;TT;7;4000;0
;tTT29;9;3000;TT;7;3000;0
;tET12;72;4000;ET;0;1824;3
;tET13;28;4000;ET;0;1748;3
;tET16;85;4000;ET;0;1569;2
;tET5;28;3000;ET;0;1429;2
;tET10;127;3000;ET;1;1410;1
;tET6;8;3000;ET;1;1399;2
;tET8;7;3000;ET;1;1342;3
;tET3;17;3000;ET;1;1125;3
;tET1;152;4000;ET;2;1102;1
;tET11;159;3000;ET;2;1092;2
;tET0;6;3000;ET;2;1051;1
;tET17;63;3000;ET;2;1009;1
;tET18;43;3000;ET;2;930;2
;tET19;64;2000;ET;3;817;3
;tET15;27;2000;ET;4;813;2
;tET9;104;2000;ET;6;781;2
;tET7;99;2000;ET;6;780;3
;tET2;11;3000;ET;6;755;2
;tET14;18;2000;ET;6;613;1
;tET4;13;2000;ET;6;523;3
