tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;91;4000;TT;7;4000;0
;tTT1;7;3000;TT;7;3000;0
;tTT2;22;2000;TT;7;2000;0
;tTT3;26;4000;TT;7;4000;0
;tTT4;2;2000;TT;7;2000;0
;tTT5;3;2000;TT;7;2000;0
;tTT6;28;2000;TT;7;2000;0
;tTT7;12;3000;TT;7;3000;0
;tTT8;130;3000;TT;7;3000;0
;tTT9;181;4000;TT;7;4000;0
;tTT10;84;4000;TT;7;4000;0
;tTT11;35;2000;TT;7;2000;0
;tTT12;15;4000;TT;7;4000;0
;tTT13;105;3000;TT;7;3000;0
;tTT14;27;4000;TT;7;4000;0
;tTT15;34;4000;TT;7;4000;0
;tTT16;108;3000;TT;7;3000;0
;tTT17;4;3000;TT;7;3000;0
;tTT18;87;3000;TT;7;3000;0
;tTT19;110;4000;TT;7;4000;0
;tTT20;32;4000;TT;7;4000;0
;tTT21;23;2000;TT;7;2000;0
;tTT22;48;4000;TT;7;4000;0
;tTT23;30;4000;TT;7;4000;0
;tTT24;27;3000;TT;7;3000;0
;tTT25;7;3000;TT;7;3000;0
;tTT26;19;2000;TT;7;2000;0
;tTT27;4;2000;TT;7;2000;0
;tTT28;13;3000;TT;7;3000;0
;tTT29;3;3000;TT;7;3000;0
;tET5;108;4000;ET;0;1995;2
;tET9;77;4000;ET;0;1926;2
;tET14;80;4000;ET;0;1623;3
;tET7;179;4000;ET;1;1554;1
;tET11;183;4000;ET;1;1462;3
;tET4;36;3000;ET;1;1459;2
;tET13;25;4000;ET;1;1353;1
;tET6;31;3000;ET;2;1185;3
;tET16;281;3000;ET;3;1157;1
;tET10;28;3000;ET;3;1112;3
;tET0;8;3000;ET;3;1097;1
;tET8;16;3000;ET;3;1002;1
;tET15;18;2000;ET;4;969;1
;tET18;57;2000;ET;4;867;3
;tET2;3;2000;ET;4;859;3
;tET3;20;3000;ET;4;772;3
;tET1;24;2000;ET;5;763;2
;tET12;28;2000;ET;5;759;3
;tET19;22;2000;ET;6;670;1
;tET17;50;2000;ET;6;596;2
