tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;35;2000;TT;7;2000;0
;tTT1;9;2000;TT;7;2000;0
;tTT2;17;2000;TT;7;2000;0
;tTT3;79;4000;TT;7;4000;0
;tTT4;115;2000;TT;7;2000;0
;tTT5;65;4000;TT;7;4000;0
;tTT6;71;4000;TT;7;4000;0
;tTT7;28;2000;TT;7;2000;0
;tTT8;54;3000;TT;7;3000;0
;tTT9;40;3000;TT;7;3000;0
;tTT10;8;4000;TT;7;4000;0
;tTT11;9;4000;TT;7;4000;0
;tTT12;31;3000;TT;7;3000;0
;tTT13;108;3000;TT;7;3000;0
;tTT14;183;4000;TT;7;4000;0
;tTT15;4;2000;TT;7;2000;0
;tTT16;1;2000;TT;7;2000;0
;tTT17;8;4000;TT;7;4000;0
;tTT18;36;3000;TT;7;3000;0
;tTT19;5;3000;TT;7;3000;0
;tTT20;10;2000;TT;7;2000;0
;tTT21;3;4000;TT;7;4000;0
;tTT22;94;3000;TT;7;3000;0
;tTT23;1;2000;TT;7;2000;0
;tTT24;47;3000;TT;7;3000;0
;tTT25;45;3000;TT;7;3000;0
;tTT26;4;2000;TT;7;2000;0
;tTT27;4;4000;TT;7;4000;0
;tTT28;80;4000;TT;7;4000;0
;tTT29;23;2000;TT;7;2000;0
;tET0;430;4000;ET;0;1994;1
;tET17;70;4000;ET;1;1972;2
;tET13;51;4000;ET;1;1950;2
;tET15;4;4000;ET;1;1812;3
;tET12;203;4000;ET;2;1435;1
;tET3;36;3000;ET;2;1417;1
;tET16;7;4000;ET;3;1319;1
;tET19;51;3000;ET;4;1242;3
;tET11;2;3000;ET;4;1203;3
;tET9;114;3000;ET;4;1189;1
;tET2;61;4000;ET;5;1162;1
;tET5;56;3000;ET;5;1142;2
;tET1;48;4000;ET;5;1080;2
;tET14;87;3000;ET;5;1057;1
;tET8;58;3000;ET;5;948;1
;tET6;55;2000;ET;5;911;3
;tET4;19;2000;ET;6;789;1
;tET18;30;3000;ET;6;768;1
;tET10;6;2000;ET;6;764;1
;tET7;1;2000;ET;6;709;2
