tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;129;4000;TT;7;4000;0
;tTT1;23;3000;TT;7;3000;0
;tTT2;3;3000;TT;7;3000;0
;tTT3;30;2000;TT;7;2000;0
;tTT4;14;4000;TT;7;4000;0
;tTT5;13;3000;TT;7;3000;0
;tTT6;59;3000;TT;7;3000;0
;tTT7;161;4000;TT;7;4000;0
;tTT8;13;4000;TT;7;4000;0
;tTT9;50;4000;TT;7;4000;0
;tTT10;17;4000;TT;7;4000;0
;tTT11;58;4000;TT;7;4000;0
;tTT12;18;3000;TT;7;3000;0
;tTT13;2;2000;TT;7;2000;0
;tTT14;22;2000;TT;7;2000;0
;tTT15;14;2000;TT;7;2000;0
;tTT16;55;2000;TT;7;2000;0
;tTT17;62;4000;TT;7;4000;0
;tTT18;7;4000;TT;7;4000;0
;tTT19;42;4000;TT;7;4000;0
;tTT20;38;4000;TT;7;4000;0
;tTT21;31;4000;TT;7;4000;0
;tTT22;1;2000;TT;7;2000;0
;tTT23;39;4000;TT;7;4000;0
;tTT24;36;3000;TT;7;3000;0
;tTT25;8;4000;TT;7;4000;0
;tTT26;26;3000;TT;7;3000;0
;tTT27;5;2000;TT;7;2000;0
;tTT28;2;3000;TT;7;3000;0
;tTT29;39;3000;TT;7;3000;0
;tET14;143;4000;ET;1;1924;2
;tET11;127;4000;ET;2;1626;3
;tET1;108;4000;ET;2;1579;1
;tET8;26;4000;ET;2;1502;1
;tET18;65;3000;ET;2;1468;2
;tET5;88;3000;ET;2;1360;1
;tET0;21;3000;ET;2;1311;2
;tET3;26;3000;ET;3;1195;3
;tET12;76;3000;ET;3;1161;1
;tET17;76;3000;ET;3;1141;1
;tET7;54;2000;ET;3;963;3
;tET16;3;2000;ET;3;930;2
;tET13;67;3000;ET;4;927;2
;tET6;46;2000;ET;4;919;3
;tET4;6;2000;ET;4;907;1
;tET10;160;2000;ET;4;897;1
;tET15;85;3000;ET;5;798;3
;tET2;43;3000;ET;5;771;3
;tET19;112;2000;ET;6;702;3
;tET9;60;2000;ET;6;555;1
