tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;10;2000;TT;7;2000;0
;tTT1;16;3000;TT;7;3000;0
;tTT2;2;2000;TT;7;2000;0
;tTT3;30;2000;TT;7;2000;0
;tTT4;15;3000;TT;7;3000;0
;tTT5;20;3000;TT;7;3000;0
;tTT6;83;3000;TT;7;3000;0
;tTT7;7;2000;TT;7;2000;0
;tTT8;6;2000;TT;7;2000;0
;tTT9;3;4000;TT;7;4000;0
;tTT10;20;4000;TT;7;4000;0
;tTT11;108;4000;TT;7;4000;0
;tTT12;7;4000;TT;7;4000;0
;tTT13;122;3000;TT;7;3000;0
;tTT14;4;2000;TT;7;2000;0
;tTT15;13;3000;TT;7;3000;0
;tTT16;29;4000;TT;7;4000;0
;tTT17;6;3000;TT;7;3000;0
;tTT18;25;3000;TT;7;3000;0
;tTT19;12;2000;TT;7;2000;0
;tTT20;57;3000;TT;7;3000;0
;tTT21;2;2000;TT;7;2000;0
;tTT22;16;3000;TT;7;3000;0
;tTT23;30;4000;TT;7;4000;0
;tTT24;30;4000;TT;7;4000;0
;tTT25;42;3000;TT;7;3000;0
;tTT26;78;4000;TT;7;4000;0
;tTT27;83;4000;TT;7;4000;0
;tTT28;59;3000;TT;7;3000;0
;tTT29;28;2000;TT;7;2000;0
;tET7;3;4000;ET;0;1879;2
;tET4;21;4000;ET;1;1823;2
;tET2;167;4000;ET;1;1768;2
;tET18;43;4000;ET;1;1687;3
;tET12;18;4000;ET;2;1595;3
;tET13;38;4000;ET;2;1525;3
;tET11;281;3000;ET;2;1325;3
;tET15;53;3000;ET;3;1287;2
;tET9;14;3000;ET;3;1233;2
;tET8;47;3000;ET;3;1199;1
;tET6;33;3000;ET;4;1189;1
;tET19;246;3000;ET;4;1176;2
;tET16;30;4000;ET;4;1154;2
;tET1;27;2000;ET;4;998;1
;tET3;81;3000;ET;4;998;1
;tET5;35;2000;ET;5;978;3
;tET17;133;3000;ET;5;875;3
;tET10;7;2000;ET;5;771;3
;tET14;76;2000;ET;5;570;2
;tET0;110;2000;ET;6;569;2
